796	414	3	892663044
518	222	5	876823597
418	300	3	891282656
194	616	3	879523243
385	46	5	880870206
12	196	5	879959553
516	194	4	891290593
285	538	5	890595479
291	9	5	874805804
106	313	4	888706075
491	325	1	891189876
264	209	5	886123415
44	9	5	878341196
87	385	5	879875818
637	117	2	882904148
344	559	3	884901351
336	765	4	877757516
124	209	3	890399902
887	839	4	881379566
201	1128	4	884140825
913	657	5	881725761
334	14	3	891544810
761	840	4	876190753
918	433	2	891987082
456	33	4	881374086
1	61	4	878542420
506	393	3	874874802
130	203	4	875801716
852	515	5	891036414
935	620	2	884472627
836	603	5	885754029
44	448	2	878348547
756	91	3	874830954
177	176	4	880130951
727	229	2	883711476
872	742	4	888479171
21	878	2	874951039
566	80	3	881651531
385	1008	4	879440628
374	1042	5	880937920
618	420	3	891309163
864	1047	3	888888680
921	1060	2	879379942
271	845	1	885847800
424	294	5	880858979
880	732	4	880174652
3	245	1	889237247
897	182	4	879990683
303	132	5	879466966
642	4	3	885605768
426	492	5	879441931
901	409	3	877129911
826	665	5	885690819
268	449	2	875744357
189	501	4	893265893
704	603	5	891397262
450	525	3	882467271
621	890	1	883799608
846	61	3	883947911
230	233	1	880485513
290	474	3	880474204
561	515	3	885807215
654	288	3	887863064
763	625	4	878923488
724	331	3	883757468
311	645	5	884366111
615	97	4	879448759
778	144	4	890670638
83	781	4	883868890
437	234	4	880142851
540	250	4	882157172
235	275	5	889655550
125	763	3	892836574
580	619	3	884125175
835	237	4	891035310
269	274	1	891450901
621	301	4	880226534
593	1016	4	888872636
551	127	5	892776420
241	350	2	887249889
854	4	2	882814436
82	134	4	878769442
26	597	2	891379753
748	204	3	879454662
880	783	1	880175187
90	328	3	891382490
332	1028	4	887938403
703	50	5	875242813
727	147	3	883709402
184	553	3	889909746
571	114	4	883355063
331	221	4	877196308
399	1192	3	882344638
798	257	4	875295842
354	1511	4	891216575
919	111	4	875288681
268	172	5	875310031
436	102	4	887770588
308	135	5	887737243
715	40	1	875964681
567	9	4	882426696
680	195	4	876816106
67	240	5	875379566
115	980	4	881169984
276	356	3	874791101
194	241	2	879527725
37	226	5	880916010
634	977	3	877018033
274	596	3	878945404
721	1295	3	877137214
13	329	2	886952246
92	183	4	875653960
144	751	4	888103725
711	317	4	879993173
899	237	4	884120026
611	313	3	891636125
846	71	4	883948141
244	739	3	880604004
854	423	4	882813963
577	447	3	880475226
455	281	3	879110281
208	86	2	883108895
881	28	5	876537612
234	842	4	892334045
336	85	3	877758078
325	650	3	891478079
397	197	5	885349825
505	193	3	889334477
507	257	5	889966054
520	25	4	885170476
916	123	3	880843524
637	591	3	882904233
87	204	5	879876447
407	737	4	875117053
60	210	4	883326241
533	597	3	879192939
262	77	2	879794829
858	293	3	880932692
479	496	3	879461084
39	352	5	891400704
393	310	4	887742040
222	568	5	878183481
932	1149	4	891249767
910	508	4	880821349
90	474	5	891383599
788	284	3	880869323
747	432	5	888640567
425	1110	1	878738486
345	44	3	884992770
799	331	4	879253795
373	181	5	877099178
234	23	4	892334368
308	193	3	887737837
276	452	3	880913767
244	471	1	880606874
10	629	4	877886722
239	514	1	889178562
416	1300	3	886315494
22	451	4	878887062
823	12	4	878437925
25	79	4	885852757
43	316	5	892349752
262	338	4	879961532
312	96	5	891699040
624	285	5	879792557
454	283	3	888267590
649	117	5	891440460
543	664	4	874863336
235	494	4	889655112
877	371	5	882677935
327	508	2	887744064
454	520	4	881959607
669	898	1	891182812
393	996	3	889731139
40	750	3	889041523
389	926	3	879916099
905	319	2	884983463
883	584	3	891693200
27	596	2	891542987
198	188	5	884208200
527	317	4	879456405
773	189	5	888539232
450	101	5	882399359
569	252	3	879795551
867	588	3	880078887
13	430	5	882139495
495	94	3	888636992
312	1039	5	891698951
363	257	2	891499595
840	496	5	891204089
271	714	3	885848863
894	242	4	879896041
840	50	4	891203366
608	480	3	880405165
484	699	4	891195773
137	476	1	881433524
568	234	3	877907092
475	259	5	891628024
864	38	3	888891628
195	1089	4	883295540
682	443	3	888520977
423	696	3	891395759
328	651	5	885046580
367	919	5	876689790
655	911	2	891817522
782	268	3	891497854
436	125	4	887770037
43	371	4	883955269
399	295	4	882341264
184	47	4	889909640
283	100	4	879297160
739	1429	5	886825529
806	1059	3	882390426
589	873	5	883352600
588	417	5	890026009
43	931	1	884029742
311	621	4	884365579
537	471	3	886030012
367	565	2	876690048
747	511	5	888639138
49	240	3	888067031
787	302	3	888979123
21	671	5	874951657
339	238	5	891032827
45	21	3	881014193
183	356	3	891466447
125	85	3	892838424
738	222	4	875350913
407	972	3	876340120
734	478	4	891022849
493	98	4	884131460
222	276	5	877563550
766	672	3	891310824
487	404	4	883446725
404	333	2	883790286
526	333	3	885681935
7	356	4	891351728
871	1119	3	888193384
180	961	5	877544384
243	125	3	879988298
389	87	5	879991330
299	1006	4	878192804
538	202	4	877108250
312	648	5	891699068
99	546	4	885679353
701	313	4	891446521
807	227	4	892529805
43	47	1	883955415
806	485	5	882388381
207	70	3	875506737
158	1047	4	880134261
848	125	5	887040159
6	50	4	883600842
279	945	5	879647064
224	1045	2	888082766
699	23	4	878883113
506	186	4	874875062
450	59	4	882371904
130	552	5	876252225
72	699	3	880036783
405	537	1	885546445
867	96	5	880078656
201	1193	4	884111873
275	300	4	875153898
314	122	1	877887065
636	760	5	891449263
719	255	2	883981599
488	659	3	891293771
561	492	4	885807369
794	187	5	891035117
200	9	4	884126833
269	191	5	891457067
846	271	5	883946611
542	523	4	886532788
149	305	4	883512658
63	1028	3	875748198
883	989	5	891692168
591	45	5	891031257
906	740	4	879435415
781	302	5	879633862
307	239	3	877122138
634	282	4	875729749
438	864	3	879868547
537	202	3	886031540
883	553	4	891696782
151	131	5	879525075
592	823	1	882609009
268	527	4	875309430
617	644	4	883789386
291	1078	4	875086920
625	135	5	891999874
626	272	5	887772871
173	269	4	877556626
637	9	1	882902924
378	173	5	880057088
503	297	5	879438346
201	735	3	884113975
42	63	4	881108873
305	237	2	886322796
923	249	4	880388021
11	39	3	891905824
118	317	5	875384885
246	175	4	884921362
128	496	5	879967225
13	558	1	882397011
498	887	3	881953907
268	128	3	875744199
154	143	3	879139003
59	177	4	888204349
174	723	5	886514448
876	288	3	879428101
92	124	4	886440530
279	1219	3	875744358
407	158	2	876342927
339	327	4	891032150
405	699	2	885546247
688	749	5	884153712
81	150	3	876533619
683	1280	3	893284032
340	504	1	884991742
144	357	4	888105254
293	66	2	888906781
303	91	5	879483480
854	919	4	882812406
450	956	4	882394097
279	490	3	890282225
790	161	4	885157181
499	427	5	885599474
890	132	5	882403045
650	2	3	891381709
244	157	4	880604119
409	496	5	881107817
37	174	5	880915810
130	258	4	874953526
429	409	2	882386751
918	382	4	891986846
537	288	2	886028706
537	26	3	886031913
468	214	5	875288771
908	357	3	879723046
508	191	5	883767383
682	1028	3	888523657
889	408	3	880176960
407	859	3	876348639
11	526	3	891904859
31	79	2	881548082
387	1	4	886480681
330	50	5	876544366
450	229	4	882474001
533	10	2	879192414
415	323	2	879439205
929	276	2	879640184
319	269	3	875707746
524	1454	3	884637128
707	479	3	886286092
344	357	5	884814432
618	318	5	891307825
605	483	5	879425432
18	197	4	880130109
197	586	3	891410170
506	228	5	874873571
807	117	4	892528813
342	122	4	875318783
200	107	3	884128022
338	294	1	879437576
854	826	2	882813453
424	127	4	880859493
59	476	2	888203814
749	239	4	878849286
344	473	4	884900248
642	165	4	885604480
287	461	5	875336652
463	539	1	889936753
41	69	4	890687145
535	338	3	879617098
435	67	4	884132919
297	47	2	875240090
395	186	5	883764817
95	403	1	879196457
65	185	4	879218449
297	435	3	875238726
181	1373	1	878962052
212	268	5	879303468
214	175	5	892668153
354	737	4	891307206
805	772	3	881698881
446	748	2	879787149
76	769	1	882607018
99	829	4	885679382
7	572	3	891354331
493	222	3	884130416
774	231	1	888557383
299	318	4	877880649
128	501	3	879968921
854	632	4	882813797
113	292	3	875076105
833	176	2	875038850
279	1497	2	890780576
679	249	3	884486594
472	174	5	875981595
215	132	5	891435548
429	140	1	882386260
416	966	5	893212483
745	507	1	880123335
487	136	5	883445606
489	313	4	891362740
916	157	4	880845011
435	100	3	884131711
709	959	4	879846169
425	636	4	878738596
399	54	4	882343126
882	294	4	879860936
183	216	4	891479033
650	50	5	891372232
123	504	5	879872948
244	1045	5	880602132
327	70	4	887819316
710	286	4	882063223
62	157	3	879374686
661	170	4	888300680
11	730	3	891904335
393	315	5	887741960
537	15	3	886030051
350	483	5	882347734
389	480	5	879991175
269	160	2	891448220
554	31	4	876369085
457	186	5	882397575
244	1109	4	880607116
533	549	4	879439340
620	112	4	889988341
222	412	1	877564050
500	238	4	883873839
106	703	4	881450039
501	1011	4	883348519
839	264	3	875751559
13	411	2	882141924
405	1063	5	885548785
711	181	4	876185574
532	24	5	892867296
184	340	5	889906905
345	886	3	884900736
820	315	3	887954828
664	478	5	878090415
665	196	4	884294026
548	9	1	891043008
774	510	2	888556484
158	174	5	880134332
463	116	5	877385381
822	333	4	891033747
916	650	4	880844711
385	1097	5	879440158
249	583	4	879640918
59	137	5	888203234
593	286	5	875660009
198	214	4	884208273
756	930	3	874830344
608	28	4	880405484
936	300	3	886831501
299	1074	3	889502786
629	207	4	880117000
537	782	3	886031831
788	112	3	880871173
491	294	2	891189842
393	729	4	887746431
593	949	2	875672949
423	344	4	891394558
94	930	2	891724747
276	433	4	874791960
353	270	2	891402358
629	333	4	880116722
369	168	3	889428494
589	243	3	883352735
455	694	4	879110870
151	216	4	879524713
244	72	4	880607365
607	213	4	883880027
201	729	2	884140975
578	343	2	888957735
405	469	1	885546288
458	736	4	886398543
417	191	5	879647498
255	685	3	883216845
458	304	4	889323982
426	196	4	879444734
535	211	4	879617489
385	100	4	879440098
659	606	5	891331959
714	255	2	892777140
636	100	5	891448228
403	111	4	879785974
554	58	4	876549808
394	79	5	880887206
712	941	5	874730491
807	271	3	892527385
548	310	3	891042474
640	720	3	874778612
533	66	4	879439204
710	192	5	882063921
634	819	2	876171049
848	32	5	887042871
807	584	4	892529031
880	87	4	880241913
185	181	4	883524475
201	506	4	884114471
811	307	4	886377248
387	215	2	886483906
486	1302	3	879874515
334	324	4	891628832
913	1112	1	882044453
388	569	5	886441248
13	4	5	882141306
184	254	2	889907569
292	479	4	881105516
367	217	5	876690021
293	347	2	888904353
23	747	3	874786903
456	53	4	881375284
882	746	4	879865163
360	271	2	880354839
280	322	4	891700185
634	100	4	875728834
344	756	2	884900529
709	50	5	879846489
152	294	4	880149098
564	827	3	888731038
707	317	3	886286433
435	101	3	884132184
334	79	4	891546992
301	758	3	882075242
927	230	5	879199250
248	121	2	884536206
655	1529	2	887489792
922	237	4	891448247
756	289	4	874828027
660	259	4	891197778
301	144	4	882076021
6	340	2	883268278
110	802	3	886988793
610	607	5	888703157
551	1253	2	892784629
261	339	5	890454351
109	322	2	880562908
276	144	5	874792401
64	162	3	889739262
417	184	4	879647749
492	199	3	879969255
500	237	3	883865483
328	300	5	885044640
798	1509	3	875915155
305	66	3	886325023
291	1067	4	874805892
476	890	1	883365989
589	995	1	883352562
593	161	5	875671464
168	819	4	884288270
839	458	5	875751893
455	79	4	879112377
472	625	4	875981968
770	255	4	875972099
22	523	5	878886845
312	71	4	891699599
921	763	3	879380258
796	419	5	893219001
91	99	2	891439386
692	238	4	876953340
537	670	2	886031342
541	399	3	883866093
788	85	1	880869984
149	311	3	883512752
339	735	4	891034717
788	331	4	880867372
535	45	3	879618655
385	732	3	879442189
62	250	5	879372455
619	241	5	885954083
441	683	2	891035350
342	746	4	875320227
721	264	1	877135806
794	936	5	891035219
284	887	4	885328906
234	219	2	892336287
406	735	3	884630554
345	291	3	884991476
459	274	4	879563226
167	603	4	892738212
271	429	4	885848672
711	1014	4	886030873
147	270	3	885594204
892	380	4	886609180
393	1	3	887743611
567	183	4	882425701
305	483	5	886323068
601	421	1	876350060
703	323	2	875242281
344	39	3	884901290
764	216	4	876245520
551	950	2	892783861
94	64	5	885870362
890	521	5	882916429
642	625	3	885603932
338	135	5	879438570
267	114	5	878971514
14	288	4	876964936
711	421	4	879993674
788	194	4	880870052
537	1194	3	886030584
622	280	3	882590534
280	975	4	891702252
145	678	2	879161675
137	249	4	881433387
672	301	4	879787500
846	184	5	883949697
336	105	4	877755098
417	163	4	879647604
380	185	4	885479057
514	1	5	875309276
200	951	5	884130014
617	607	4	883789212
405	206	1	885549589
478	93	4	889387871
449	198	4	880410624
766	187	4	891309053
918	923	4	891987317
328	291	4	885047865
682	742	3	888519738
514	265	4	886190600
727	274	5	883709438
847	447	3	878940890
239	518	3	889180949
435	672	1	884133253
130	276	4	878537447
666	300	3	880138702
378	96	4	880055740
708	751	4	892718687
913	60	3	880946006
781	135	5	879634387
886	506	4	876032308
788	1112	3	880870428
490	926	2	875428185
656	302	3	892318450
296	510	5	884197264
447	265	4	878856394
914	111	1	887124121
214	483	4	891543972
23	629	4	874786098
515	340	3	887658782
559	902	4	891035111
926	321	3	888636202
936	1335	4	886833325
922	1157	2	891447853
531	327	3	887048718
770	331	3	875971703
568	185	4	877907834
659	520	3	891332006
389	1036	2	880087170
749	110	2	878850703
678	111	4	879544397
699	1010	3	878882563
450	142	5	887835352
745	7	4	880123019
315	186	4	879821065
213	603	5	878955599
749	143	4	878847926
59	657	4	888204597
158	72	3	880135118
387	399	3	886482969
313	498	5	891015144
174	412	1	886433919
709	215	3	879846259
150	124	2	878746442
6	133	4	883601459
401	65	4	891033250
263	265	4	891299815
233	515	5	875508080
298	483	5	884125441
199	1	1	883782854
682	228	4	888520923
653	125	2	878866973
128	229	2	879968071
541	588	4	883874682
411	230	3	891035362
274	1152	4	878945939
585	736	4	891284184
15	249	1	879455764
805	32	4	881697792
360	137	5	880354379
585	1018	2	891286059
405	188	1	885547996
593	1012	3	877727961
207	284	3	877746137
916	295	2	880843551
704	494	5	891397948
694	185	4	875729520
625	265	3	892054198
308	1404	4	887739257
916	92	5	880844291
253	95	4	891628416
221	1059	4	875245077
650	323	3	891369285
543	82	4	877545605
582	763	2	882961804
334	333	4	891544233
52	815	4	882922357
697	291	5	882622481
484	144	4	891195298
416	620	4	878879237
311	399	4	884366269
354	421	2	891306852
416	443	5	893213549
332	928	5	887938706
416	332	4	876696823
316	190	5	880853774
758	276	2	881976574
345	1226	3	884994592
495	174	5	888632319
798	586	2	875303765
111	286	4	891680076
938	1013	2	891357042
116	678	3	876452228
258	311	4	885700946
65	255	3	879217406
222	97	4	878181739
393	739	3	887746671
267	161	4	878972706
796	1039	4	892662223
90	875	1	891382612
212	87	5	879304010
405	1271	2	885547506
347	208	2	881654480
83	580	4	883869630
762	934	1	878719406
797	286	2	879438957
708	1051	4	892719193
863	316	5	889289419
129	323	1	883245452
561	705	3	885808000
704	197	5	891397948
360	13	3	880354315
887	38	5	881381503
864	58	5	888887739
474	921	3	887926271
290	164	4	880474010
405	35	2	885549095
747	951	2	888640648
94	23	5	885870284
92	258	4	886440479
886	449	3	876033784
314	780	4	877890675
274	1060	4	878945645
778	780	3	890803133
518	237	4	876823804
405	708	1	885546487
561	640	5	885809005
385	37	4	880013483
380	22	4	885478334
145	50	5	885557660
632	735	4	879458649
276	679	3	874792520
850	228	5	883195394
1	195	5	876892855
381	225	3	892697495
442	569	2	883390140
747	262	5	888638242
864	423	5	888887739
291	50	5	874805860
758	242	3	880672230
301	685	3	882074867
13	501	5	882398724
91	323	2	891438397
846	428	3	883948377
397	12	4	885349790
495	77	4	888634475
344	7	4	884814668
345	318	5	884916354
806	675	3	882388381
880	657	4	880243629
217	17	3	889069903
796	795	3	893219254
922	155	2	891448473
128	508	4	879967767
293	53	3	888907891
315	340	4	881017170
618	729	3	891308945
664	603	5	876526518
758	143	5	881975314
632	71	4	879458649
756	50	4	874828592
38	383	2	892433801
393	1014	3	887745086
128	591	4	879967879
629	223	5	880117813
583	239	2	879384522
222	366	4	878183381
271	515	5	885848558
711	170	5	876279059
84	408	5	883450553
615	988	1	879447735
472	720	5	875982096
296	13	3	884196665
269	120	1	891446926
840	170	4	891204713
901	142	4	877131739
81	284	3	876533894
592	176	5	882956039
7	192	4	891352010
102	101	4	883748488
57	975	3	883697990
757	350	3	888443511
1	85	3	875073180
279	1206	5	884986688
847	225	1	878775647
532	107	5	893119415
314	5	4	877889724
110	540	3	886988793
561	645	3	885808767
33	895	3	891964187
707	70	3	886287376
201	587	4	884140975
348	147	5	886523361
339	151	4	891033676
435	597	3	884133284
538	258	3	877095640
286	285	1	879781450
498	1007	3	881954219
796	821	4	893047126
126	350	2	887854892
279	530	3	890780576
397	435	4	885349376
505	259	3	888631208
670	945	4	877975285
158	182	5	880134296
304	879	3	884966972
883	693	4	891717988
346	369	3	874948890
398	4	2	875723337
348	1	4	886523078
239	632	5	889181015
451	289	1	879012510
292	180	5	881103652
234	492	3	892078936
276	188	4	874792547
226	7	4	883889479
458	287	4	886394822
493	204	5	884130852
13	239	4	882141752
429	48	3	882384896
448	902	4	891888779
733	288	2	879535694
445	908	1	891199331
886	182	4	876031932
85	132	5	879453965
387	169	5	886484336
437	189	2	881001946
450	432	4	882377861
324	270	5	880575045
660	249	2	891198109
864	563	3	888892539
184	1297	2	889910257
115	172	4	881171273
339	286	5	891032349
650	674	4	891386778
620	243	3	889986676
864	72	4	888891288
716	489	4	879795496
650	183	4	891369924
498	175	5	881956498
802	769	5	875985976
249	597	2	879640436
757	204	4	888468577
700	169	3	884493862
271	661	4	885848373
666	98	4	880139381
207	566	4	875509434
256	405	4	882151088
393	40	1	889729185
486	595	2	879875408
325	345	3	891477660
363	575	1	891498681
624	250	4	879792623
698	95	3	886367406
323	22	5	878739743
42	43	2	881109325
586	756	1	884067105
883	589	5	891754985
608	690	4	880402527
65	15	5	879217138
89	694	5	879460027
452	521	3	885545770
278	315	4	891294932
758	480	5	881975213
243	191	5	879989217
774	150	1	888558787
131	750	5	883681723
455	393	3	879112152
232	209	3	888549563
796	243	3	892612354
201	190	4	884111873
618	54	3	891309319
445	28	4	890987772
422	447	4	879744143
90	480	5	891383835
5	50	4	875635758
835	523	3	891033560
407	91	4	875044337
709	451	1	879848969
16	657	5	877723882
529	270	4	882535304
378	117	3	880044419
346	53	1	875263501
334	7	5	891544788
848	207	5	887043265
312	178	5	891698553
95	69	5	879198210
539	481	4	879788572
326	141	3	879876235
897	202	2	879990683
476	201	4	883364324
639	796	1	891240805
223	826	1	891550404
894	885	2	887044250
249	844	5	879572795
317	355	4	891446783
682	723	1	888518063
813	243	3	883752660
429	319	3	882387685
636	25	5	891449237
380	97	3	885478271
477	20	4	875941888
913	518	4	881725761
243	1115	3	879987465
870	1118	3	881001249
504	628	4	887831678
552	717	3	879222368
844	195	3	877387825
198	121	3	884206330
864	1	5	877214125
190	742	3	891033841
660	266	2	891197639
399	575	1	882350762
561	163	3	885808963
13	834	1	882397068
790	25	2	884461925
178	455	3	882825357
451	329	4	879012721
258	272	5	885700811
10	655	5	877891904
458	238	4	886397679
151	223	5	879524088
934	302	4	891188367
128	763	4	879968718
230	1444	2	880485726
151	474	5	879524222
555	236	5	879962769
730	1012	5	880310426
593	763	3	875660105
503	281	3	879454576
119	916	1	892564442
130	17	5	875217096
409	482	4	881168712
208	428	4	883108430
141	1023	4	884585274
449	1073	5	880410734
194	64	5	879521936
734	485	5	891022976
263	180	4	891297921
50	547	4	877052297
197	538	3	891409535
659	1064	5	891385866
379	195	3	880525368
457	658	4	882398308
454	511	3	881960173
857	259	4	883432397
314	1029	2	877891603
322	751	2	887313611
758	959	3	881978864
592	334	3	882607476
379	631	5	880961600
457	240	3	882395638
864	629	3	888888282
837	934	2	875722483
712	462	3	874730085
201	77	2	884140788
312	543	5	891698424
450	967	5	882373994
366	288	4	888857598
267	92	4	878971514
9	402	4	886959343
94	961	4	891721317
790	208	3	885156014
450	79	4	882376446
59	59	5	888204928
276	56	5	874791623
873	321	1	891392577
562	684	4	879196517
751	402	3	889298216
167	318	5	892738307
312	143	4	891698893
782	1378	2	891499494
774	58	1	888556698
314	685	4	877886788
280	736	2	891700341
655	543	3	887474050
342	56	5	874984315
316	988	1	880853152
624	7	4	879792623
828	283	3	891035864
738	408	5	875349584
830	49	5	892503093
130	939	4	876252041
82	834	1	884714618
378	692	4	880045580
156	58	4	888185906
639	216	3	891239528
463	1132	1	889937778
293	160	4	888907036
151	684	3	879524849
450	496	5	882373532
498	1103	4	881957847
574	1313	4	891278916
932	1449	5	891248937
806	1012	4	882385278
259	210	4	874725485
864	85	2	888889327
263	443	5	891298914
244	780	4	880602843
606	241	3	880926246
382	1142	3	875945451
557	343	4	881095995
587	310	3	892870992
524	385	3	884636453
662	285	5	880571005
831	354	4	891354063
193	354	3	889123158
537	1069	2	886030938
392	323	3	891037769
887	1540	5	881380739
554	405	4	876550654
449	274	2	879959003
815	172	5	878694613
378	97	5	880045612
682	570	2	888517948
527	1333	3	879456104
286	176	4	878142001
405	194	1	885547176
315	461	4	879799457
342	654	4	875319745
219	13	1	889452455
374	162	2	880396511
892	102	3	886610078
94	735	5	891721528
1	189	3	888732928
786	449	2	882844096
694	427	4	875727226
919	22	5	875374269
213	504	5	878955885
616	301	3	891224748
488	292	3	891292651
838	455	4	887064275
94	428	5	891725332
8	127	5	879362123
450	91	4	887660763
28	588	3	881957425
862	546	4	879302944
870	17	4	880584752
485	321	3	891041275
177	217	3	880131230
158	283	5	880132421
778	132	2	891232769
66	15	3	883601456
258	751	5	885700946
625	96	5	892000372
600	92	3	888451665
16	591	4	877726944
64	423	4	889739569
608	150	3	880406299
751	7	3	889132251
393	1120	3	887745409
206	300	1	888179565
493	288	4	884129823
450	487	4	887660504
234	163	3	892335951
291	844	5	874805804
823	606	4	878438856
556	324	4	882135805
378	1220	3	880055779
495	201	2	888633594
325	510	4	891478180
642	559	5	885604874
151	136	4	879524293
230	132	5	880484475
457	744	3	882393457
312	408	4	891698174
222	44	3	881059877
897	239	2	879992310
142	315	3	888639837
68	596	2	876974023
13	665	2	882396984
534	597	5	877808175
104	340	3	888441878
28	573	4	881961842
533	479	4	879191184
524	1124	3	884637528
665	476	4	884291133
189	1115	4	893264270
20	186	3	879669040
846	1188	2	883950524
246	176	4	884921613
885	239	3	885713609
347	324	1	881652230
161	15	2	891172284
345	220	3	884991457
571	64	4	883355063
174	347	4	886432844
758	116	5	881976289
875	173	5	876465111
297	20	4	874954763
788	781	3	880871205
721	1119	4	877147795
187	137	5	879464895
387	1014	3	886480789
201	285	4	884114471
646	313	5	888528457
868	164	2	877104157
916	276	4	880843551
864	742	4	878179445
394	84	4	880889583
95	70	4	880571951
334	230	4	891548808
453	410	4	877552951
698	479	2	886368545
716	230	3	879797198
236	151	2	890116964
535	265	3	879619144
382	151	4	875946830
834	313	5	890860566
751	436	4	889135879
697	268	5	882621548
451	334	3	879012648
642	451	5	885605794
181	718	1	878962675
303	1	5	879466966
282	262	4	879949417
703	294	2	875242281
399	655	3	882344372
884	921	5	876859277
656	750	2	892318648
181	7	4	878963037
250	813	5	878089581
217	174	3	889069684
5	406	1	875635807
759	294	5	875227708
72	230	1	880037277
85	173	3	879454045
766	428	5	891309622
7	657	4	891351234
102	188	2	888801812
177	919	4	880130736
867	270	5	880077780
551	181	2	892778074
256	413	4	882163956
41	96	4	890687019
51	172	5	883498936
184	155	3	889912656
70	172	5	884064217
445	12	2	890987617
194	356	2	879524892
381	995	4	892698031
532	761	4	874787387
528	526	4	886101505
406	601	3	882480749
363	631	1	891497440
448	884	4	891889281
854	281	3	882813047
559	687	3	891035551
881	227	4	876538953
76	1048	2	882607017
835	465	3	891033957
406	136	4	879445522
426	614	4	879444604
422	235	2	875130173
363	582	2	891496306
592	1071	4	882956668
524	222	2	884323500
337	257	3	875184963
918	856	4	891988491
870	570	2	879714681
303	725	1	879544153
178	235	1	882824467
11	203	4	891905856
281	294	3	881200643
198	654	5	884207733
447	470	4	878856208
174	15	5	886434065
56	164	4	892910604
682	1311	3	888518035
7	587	4	891353950
593	122	1	875660347
308	430	4	887738717
569	111	3	879793948
176	268	5	886046979
747	286	4	888638335
230	405	4	880485634
91	79	5	891439018
521	829	2	884476168
345	245	2	884901497
764	89	4	876245837
712	230	3	874730467
592	129	5	882608457
305	512	4	886323525
326	170	2	879874897
437	1098	3	880141243
5	241	1	875720948
793	406	2	875104221
714	250	5	892777876
553	170	4	879948806
301	195	5	882076098
51	679	3	883498937
274	276	4	878945437
331	682	5	877196820
472	196	4	875982005
116	137	2	876454308
599	948	4	880951281
299	543	5	889501890
643	276	5	891445354
749	705	4	878847612
308	435	4	887737484
823	81	4	878437836
642	1415	4	886569783
178	1283	3	885784558
64	7	4	889737542
389	285	5	879916076
334	271	3	891544340
355	682	4	879485523
717	826	2	884642868
59	1117	4	888203313
58	480	3	884305220
435	1552	3	884134187
447	278	3	878854810
666	423	3	880139381
425	305	3	890346411
216	747	4	880245260
303	87	3	879466421
646	1237	3	888529127
413	471	4	879969642
653	527	2	878855510
417	159	4	879648656
437	660	4	880141441
916	22	4	880844627
208	514	4	883108324
56	578	3	892910860
339	126	4	891032121
833	980	3	875035800
655	525	2	892333973
793	109	4	875104119
790	1119	4	885156732
711	1466	4	883589693
758	419	4	881974639
924	114	3	886327724
339	211	5	891034215
399	385	3	882344597
385	384	1	884118861
279	802	4	875313600
360	297	4	880354484
385	558	2	879442673
711	488	4	879992407
49	1078	1	888067164
271	50	5	885848640
771	762	2	880659970
551	300	4	892775687
551	128	4	892783829
64	82	3	889740199
389	136	4	880087671
316	185	2	880853548
327	338	1	887743815
815	182	3	878693424
178	193	4	882826868
355	271	3	879486422
305	631	3	886324028
932	47	4	891250142
194	449	1	879554897
307	1	5	878066938
128	227	2	879968946
56	483	4	892682889
304	310	3	884966697
1	247	1	875241619
460	286	4	882910838
642	70	2	886132189
421	709	4	892241389
59	126	5	888202899
201	956	4	884140522
85	163	3	882813312
546	758	4	885140808
27	281	3	891543164
454	117	3	888267343
543	1014	4	875655073
655	193	3	887427307
757	939	4	888467498
56	421	4	892677186
903	845	1	891031450
130	1	5	874953595
469	495	5	879525237
561	478	4	885807290
303	685	1	879485089
171	315	4	891034835
164	300	5	889401221
840	936	4	891203504
313	136	5	891014474
499	11	3	885599372
122	378	4	879270769
577	111	4	880470604
286	96	4	877532385
326	436	3	879877387
716	191	5	879796046
313	99	4	891014029
749	511	4	878847286
265	748	5	875320112
62	180	4	879373984
217	761	4	889070232
399	121	3	882341403
185	15	3	883525255
486	1017	3	879874970
445	117	1	891199821
627	434	4	879529855
868	480	4	877103280
650	478	4	891371186
180	28	3	877355568
756	176	4	874828826
527	671	5	879455873
450	968	4	882395537
394	265	4	880888390
650	243	2	891369215
751	305	2	887134730
236	686	3	890118372
57	271	3	883696672
595	151	5	886921475
493	647	4	884131287
181	1380	1	878962086
91	210	5	891439208
80	234	3	887401533
275	630	3	880315243
222	934	2	877563758
145	943	3	875272050
897	455	3	879993772
313	655	4	891014474
821	476	4	874792403
257	345	4	887066556
254	1050	3	886472609
250	993	5	878089881
401	659	3	891033061
379	705	4	888646088
148	151	4	877400124
372	574	4	876869957
398	144	5	875658715
125	577	2	892839312
607	19	3	883879613
479	328	4	879459611
100	1237	3	891375630
503	580	3	880383236
666	135	4	880139562
489	302	5	891448109
741	79	4	891455610
682	156	5	888519207
457	179	4	882397963
454	95	2	888266433
880	41	1	880175239
805	709	4	881696699
165	270	4	879525672
59	28	5	888204841
56	117	5	892679439
492	523	4	879969583
277	279	4	879543592
642	1079	5	885605987
372	273	5	876869730
655	1634	2	888474019
268	1065	4	875310824
299	475	4	877877600
591	47	3	891031426
796	8	5	892690059
868	382	4	877109874
378	728	3	880332998
835	131	5	891033560
295	216	5	879517580
84	245	4	883449530
360	14	5	880354149
919	259	4	875288362
773	959	4	888539608
777	286	2	875979137
510	687	2	887667752
